Serial_Number,Campaign_Name,Adset_Name,Ad_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,CPM,CTR,Impressions,Reporting_Date,Category
2021021000050311,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,238,20,,,,,109.778598,2.214022,2168,20210210,FB
2021021000050312,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,8,,,,,,131.147541,1.639344,61,20210210,FB
2021021000050313,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,229,,,,,,149.86911,1.963351,1528,20210210,FB
2021021000050314,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,60,,,,,,266.666667,5.333333,225,20210210,FB
2021021000050315,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,122,,,,,,221.818182,2,550,20210210,FB
2021021000050316,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：年終精簡版,PAGE_LIKES,45,,,,,,267.857143,5.357143,168,20210210,FB
2021021000050317,期貨電子盤_下載_IOS - 興趣期貨受眾,期貨受眾_IOS,期貨受眾_IOS,APP_INSTALLS,321,7,,,,,80.714106,0.704048,3977,20210210,FB
2021021000050318,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_基本面受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,9,,,,,,118.421053,0,76,20210210,FB
2021021000050319,20200922_艾蜜莉APP_IOS_下載_軟體,價值投資X艾蜜莉粉專最多職業受眾_IOS (便宜價),圖片_便宜價+紫色功能圖,APP_INSTALLS,0,,,,,,0,0,5,20210210,FB
2021021000050320,大股東_自動化應用程式安裝_android,大股東_自動化受眾_android,商店頁文案圖片,APP_INSTALLS,199,20,,,,,101.066531,1.574403,1969,20210210,FB
2021021000050321,大股東_自動化應用程式安裝_iOS,大股東_自動化受眾_ios,商店頁文案圖片,APP_INSTALLS,394,27,,,,,93.921335,1.072706,4195,20210210,FB
2021021000050322,大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,商店頁文案圖片,APP_INSTALLS,397,33,,,,,83.420887,1.281782,4759,20210210,FB
2021021000050323,大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,商店頁文案圖片,APP_INSTALLS,198,17,,,,,79.390537,1.523657,2494,20210210,FB
2021021000050324,權證小哥_0105(購買)_講座_布林軌道多空特訓班,權證小哥_講座_0105(轉換)_布林軌道多空特訓班_彰化場,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,213,,,,,,213.640923,1.705115,997,20210210,FB
2021021000050325,權證小哥_0105(購買)_講座_布林軌道多空特訓班,權證小哥_講座_0105(轉換)_布林軌道多空特訓班_嘉義場,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,191,,,,,,171.76259,2.068345,1112,20210210,FB
2021021000050326,權證小哥_0105(購買)_講座_布林軌道多空特訓班,權證小哥_講座_0105(轉換)_布林軌道多空特訓班_新竹場,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,199,,,,,,178.635548,2.872531,1114,20210210,FB
2021021000050327,期貨電子盤_IOS_預算手動,IOS_經濟日報受眾,IOS_經濟日報受眾_自動化廣告,APP_INSTALLS,99,2,,,,,131.125828,1.192053,755,20210210,FB
2021021000050328,期貨電子盤_IOS_預算手動,IOS_好房網受眾,IOS_好房網受眾_自動化廣告,APP_INSTALLS,11,,,,,,123.595506,0,89,20210210,FB
2021021000050329,期貨電子盤_IOS_預算手動,IOS_Mobile01受眾,IOS_Mobile01受眾_自動化廣告,APP_INSTALLS,14,,,,,,110.23622,0.787402,127,20210210,FB
2021021000050330,期貨電子盤_Android_預算手動,Android_經濟日報受眾,Android_經濟日報受眾_自動化廣告,APP_INSTALLS,265,11,,,,,163.378545,1.479655,1622,20210210,FB
2021021000050331,期貨電子盤_Android_預算手動,Android_好房網受眾,Android_好房網受眾_自動化廣告,APP_INSTALLS,150,7,,,,,136.986301,0.821918,1095,20210210,FB
2021021000050332,期貨電子盤_Android_預算手動,Android_Mobile01受眾,Android_Mobile01受眾_自動化廣告,APP_INSTALLS,152,7,,,,,129.251701,1.190476,1176,20210210,FB
2021021000050333,20210113_阿格力_下載_Android,阿格力_自動化下載廣告_Android,基本功能介紹,APP_INSTALLS,122,9,,,,,92.214664,2.267574,1323,20210210,FB
2021021000050334,20210113_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,基本功能介紹,APP_INSTALLS,121,11,,,,,87.175793,1.657061,1388,20210210,FB
2021021000050335,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣,財報複雜(圖),APP_INSTALLS,153,5,,,,,105.517241,1.37931,1450,20210210,FB
2021021000050336,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣,台股高檔(圖),APP_INSTALLS,408,9,,,,,107.993647,1.08523,3778,20210210,FB
2021021000050337,20210105阿勳APP下載_Android_軟體,android_外部投資興趣,財報複雜(圖),APP_INSTALLS,182,5,,,,,119.815668,1.18499,1519,20210210,FB
2021021000050338,20210105阿勳APP下載_Android_軟體,android_外部投資興趣,台股高檔(圖),APP_INSTALLS,596,23,,,,,108.878334,1.918159,5474,20210210,FB
2021021000050339,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：操盤手課程影音_前半,PAGE_LIKES,788,,,,,,269.586042,2.189531,2923,20210210,FB
2021021000050340,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：操盤手課程影音_後半,PAGE_LIKES,363,,,,,,216.975493,3.586372,1673,20210210,FB
2021021000050341,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,1053,,,,,,230.668127,2.979189,4565,20210210,FB
2021021000050342,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,1021,,,,,,211.781788,3.464012,4821,20210210,FB
2021021000050343,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,932,,,,,,156.770395,2.910008,5945,20210210,FB
2021021000050344,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,1132,,,,,,228.640679,4.201171,4951,20210210,FB
2021021000050345,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣 (股票or價值投資),台股高檔(圖),APP_INSTALLS,156,11,,,,,97.560976,2.06379,1599,20210210,FB
2021021000050346,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣 (股票or價值投資),財報複雜(圖),APP_INSTALLS,52,2,,,,,120.930233,0.930233,430,20210210,FB
2021021000050347,20210126_林恩如_Android_下載_軟體,林恩如_Android_20210126_60D開啟籌碼K,隨拿隨看,APP_INSTALLS,622,43,,,,,153.922296,3.291265,4041,20210210,FB
2021021000050348,20210126_林恩如_Android_下載_軟體,林恩如_Android_20210126_60D開啟籌碼K,爆量級漲停股,APP_INSTALLS,574,39,,,,,124.945581,2.895081,4594,20210210,FB
2021021000050349,2021_Q1_艾蜜莉下載_IOS_自動化廣告,20210127_艾蜜莉_IOS,20210127_艾蜜莉下載_IOS_新舊素材,APP_INSTALLS,48,1,,,,,82.051282,1.709402,585,20210210,FB
2021021000050350,2021_Q1_艾蜜莉下載_Android_自動化廣告,20210129_艾蜜莉下載_Android_自動化廣告,20210127_艾蜜莉下載_Android_新舊素材,APP_INSTALLS,294,13,,,,,110.277569,1.612903,2666,20210210,FB
2021021000050351,武財神_點燈活動 - 財神公仔無底座,過去四年已購買武德宮的類似受眾,過去四年已購買武德宮的類似受眾,CONVERSIONS,550,,,,,,145.157034,1.214041,3789,20210210,FB
2021021000050352,武財神_點燈活動 - 財神公仔無底座,曾瀏覽武財神LP的人,曾瀏覽武財神LP的人,CONVERSIONS,54,,,,,,228.813559,1.694915,236,20210210,FB
2021021000050353,武財神_點燈活動 - 財神公仔無底座,過去4年購買武德宮的名單,過去四年曾購買武德宮,CONVERSIONS,1042,,,,,,239.155382,3.6493,4357,20210210,FB
2021021000050354,期貨電子盤_下載_Android - 興趣期貨受眾,期貨受眾_Android,期貨受眾_Android,APP_INSTALLS,300,14,,,,,69.702602,0.859665,4304,20210210,FB
2021021000050355,武財神_LP導購買_20220201,武財神_導購買_LP - 道教興趣,武財神 LandingPage廣告-無公仔,CONVERSIONS,213,1,,,,,257.246377,1.449275,828,20210210,FB
2021021000050356,武財神_LP導購買_20220201,武財神_導購買_LP - 道教興趣,武財神 LandingPage廣告-財運加持組合包,CONVERSIONS,206,2,,,,,201.565558,1.272016,1022,20210210,FB
2021021000050357,武財神_LP導購買_20220201,武財神_導購買_LP - 道教興趣,武財神 LandingPage廣告-加薪升官財運包,CONVERSIONS,302,,,,,,207.988981,1.928375,1452,20210210,FB
2021021000050358,武財神_LP導購買_20220201,武財神_導購買_LP - 道教興趣,武財神 LandingPage廣告-牛年加薪就靠祂,CONVERSIONS,423,,,,,,184.233449,1.95993,2296,20210210,FB
2021021000050359,武財神_LP導購買_20220201,武財神_導購買_LP - 道教興趣,武財神 LandingPage廣告-疫情肆虐不害怕,CONVERSIONS,701,2,,,,,203.188406,2.202899,3450,20210210,FB
2021021000050360,武財神_點燈活動 - 財神公仔有底座,最近活躍且有購買的類似受眾,武財神 LandingPage廣告-疫情肆虐不害怕 - 複本,CONVERSIONS,862,3,,,1,120,214.694894,2.6401,4015,20210210,FB
2021021000050361,武財神_點燈活動 - 財神公仔有底座,曾瀏覽武財神LP的人,武財神 LandingPage廣告-疫情肆虐不害怕 - 複本,CONVERSIONS,30,,,,,,172.413793,2.298851,174,20210210,FB
2021021000050362,武財神_點燈活動 - 財神公仔有底座,最近活躍且有購買的類似受眾,武財神 LandingPage廣告-牛年加薪就靠祂 - 複本,CONVERSIONS,279,,,,,,250.899281,2.607914,1112,20210210,FB
2021021000050363,武財神_點燈活動 - 財神公仔有底座,曾瀏覽武財神LP的人,武財神 LandingPage廣告-牛年加薪就靠祂 - 複本,CONVERSIONS,38,,,,,,308.943089,4.878049,123,20210210,FB
2021021000050364,武財神_點燈活動 - 財神公仔有底座,最近活躍且有購買的類似受眾,武財神 LandingPage廣告-加薪升官財運包 - 複本,CONVERSIONS,228,,,,,,250.825083,1.760176,909,20210210,FB
2021021000050365,武財神_點燈活動 - 財神公仔有底座,曾瀏覽武財神LP的人,武財神 LandingPage廣告-加薪升官財運包 - 複本,CONVERSIONS,50,,,,,,213.675214,0.42735,234,20210210,FB
2021021000050366,武財神_點燈活動 - 財神公仔有底座,最近活躍且有購買的類似受眾,武財神 LandingPage廣告-財運加持組合包 - 複本,CONVERSIONS,247,2,,,,,200.813008,2.357724,1230,20210210,FB
2021021000050367,武財神_點燈活動 - 財神公仔有底座,曾瀏覽武財神LP的人,武財神 LandingPage廣告-財運加持組合包 - 複本,CONVERSIONS,25,1,,,,,316.455696,0,79,20210210,FB
2021021000050368,武財神_點燈活動 - 財神公仔無底座,過去四年已購買武德宮的類似受眾,武財神 LandingPage廣告-疫情肆虐不害怕 - 複本,CONVERSIONS,45,,,,1,120,357.142857,6.349206,126,20210210,FB
2021021000050369,武財神_點燈活動 - 財神公仔無底座,曾瀏覽武財神LP的人,武財神 LandingPage廣告-疫情肆虐不害怕 - 複本,CONVERSIONS,3,,,,,,176.470588,5.882353,17,20210210,FB
2021021000050370,武財神_點燈活動 - 財神公仔無底座,最近活躍且有購買的類似受眾,武財神 LandingPage廣告-疫情肆虐不害怕 - 複本,CONVERSIONS,42,,,,,,347.107438,5.785124,121,20210210,FB
2021021000050371,武財神_點燈活動 - 財神公仔無底座,最近活躍且有購買的類似受眾,武財神 LandingPage廣告-牛年加薪就靠祂 - 複本,CONVERSIONS,11,,,,,,354.83871,12.903226,31,20210210,FB
2021021000050372,武財神_點燈活動 - 財神公仔無底座,過去四年已購買武德宮的類似受眾,武財神 LandingPage廣告-牛年加薪就靠祂 - 複本,CONVERSIONS,11,,,,,,305.555556,8.333333,36,20210210,FB
2021021000050373,武財神_點燈活動 - 財神公仔無底座,曾瀏覽武財神LP的人,武財神 LandingPage廣告-牛年加薪就靠祂 - 複本,CONVERSIONS,1,,,,,,250,0,4,20210210,FB
2021021000050374,武財神_點燈活動 - 財神公仔無底座,最近活躍且有購買的類似受眾,武財神 LandingPage廣告-加薪升官財運包 - 複本,CONVERSIONS,11,,,,,,314.285714,0,35,20210210,FB
2021021000050375,武財神_點燈活動 - 財神公仔無底座,過去四年已購買武德宮的類似受眾,武財神 LandingPage廣告-加薪升官財運包 - 複本,CONVERSIONS,1,,,,,,111.111111,11.111111,9,20210210,FB
2021021000050376,武財神_點燈活動 - 財神公仔無底座,最近活躍且有購買的類似受眾,武財神 LandingPage廣告-財運加持組合包 - 複本,CONVERSIONS,7,,,,,,205.882353,2.941176,34,20210210,FB
2021021000050377,武財神_點燈活動 - 財神公仔無底座,過去四年已購買武德宮的類似受眾,武財神 LandingPage廣告-財運加持組合包 - 複本,CONVERSIONS,7,,,,,,218.75,0,32,20210210,FB
2021021000050378,武財神_點燈活動 - 財神公仔無底座,曾瀏覽武財神LP的人,武財神 LandingPage廣告-財運加持組合包 - 複本,CONVERSIONS,1,,,,,,250,0,4,20210210,FB
2021021100050379,武財神_點燈活動,道教興趣,道教興趣,CONVERSIONS,0,,,,,,0,50,2,20210211,FB
2021021100050380,武財神_點燈活動,最近活躍且有購買的類似受眾,前5%活躍類似受眾,CONVERSIONS,163,,,,,,150.64695,0.924214,1082,20210211,FB
2021021100050381,武財神_點燈活動,曾瀏覽武財神LP的人,曾瀏覽武財神LP的人,CONVERSIONS,505,,,,,,246.823069,1.221896,2046,20210211,FB
2021021100050382,武財神_點燈活動,對理財寶粉專財運文章有興趣的人,對理財寶粉專財運文章有興趣的人,CONVERSIONS,136,,,,,,96.31728,0.354108,1412,20210211,FB
2021021100050383,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_興趣_道教_自動版位,上香功能影片,APP_INSTALLS,216,24,,,,,63.60424,2.885748,3396,20210211,FB
2021021100050384,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_安裝APP_自動版位,求籤圖片,APP_INSTALLS,62,5,,,,,100.323625,1.941748,618,20210211,FB
2021021100050385,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_上香_自動版位,求籤圖片,APP_INSTALLS,21,2,,,,,76.923077,2.564103,273,20210211,FB
2021021100050386,武財神_APP下載_Android_2020921_樂透圖片2,武財神__Android_18-65+_類似受眾_運勢_自動版位,樂透廣告圖２,APP_INSTALLS,148,13,,,,,112.633181,3.500761,1314,20210211,FB
2021021100050387,武財神_APP下載_iOS_20201102_樂透圖片2,武財神__iOS_18-65+_類似受眾_運勢_自動版位,樂透廣告圖２,APP_INSTALLS,230,16,,,,,100.921457,2.76437,2279,20210211,FB
2021021100050388,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,777,45,,,1,390,96.641791,1.604478,8040,20210211,FB
2021021100050389,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,287,24,,,,,96.05087,1.807229,2988,20210211,FB
2021021100050390,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),圖片_便宜價+紫色功能圖,APP_INSTALLS,130,7,,,,,84.96732,1.045752,1530,20210211,FB
2021021100050391,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,187,,,,,,166.370107,2.224199,1124,20210211,FB
2021021100050392,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,IOS_自動化廣告,自動化廣告,APP_INSTALLS,634,30,,,,,103.476416,1.501551,6127,20210211,FB
2021021100050393,20201110_艾蜜莉下載_Android_自動化廣告_軟體,Android_自動化廣告,自動化廣告,APP_INSTALLS,924,48,,,,,92.696629,1.163724,9968,20210211,FB
2021021100050394,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),圖片_便宜價+紫色功能圖,APP_INSTALLS,22,3,,,,,72.131148,1.311475,305,20210211,FB
2021021100050395,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),單一圖片_便宜價,APP_INSTALLS,211,9,,,,,108.706852,1.184956,1941,20210211,FB
2021021100050396,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,6,1,,,,,66.666667,3.333333,90,20210211,FB
2021021100050397,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,286,,,,,,121.39219,1.782683,2356,20210211,FB
2021021100050398,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,88,,,,,,222.222222,3.030303,396,20210211,FB
2021021100050399,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：年終精簡版,PAGE_LIKES,146,,,,,,166.857143,2.514286,875,20210211,FB
2021021100050400,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：年終精簡版,PAGE_LIKES,38,,,,,,182.692308,0.480769,208,20210211,FB
2021021100050401,期貨電子盤_下載_IOS - 興趣期貨受眾,期貨受眾_IOS,期貨受眾_IOS,APP_INSTALLS,275,7,,,,,74.586385,0.596691,3687,20210211,FB
2021021100050402,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_基本面受眾_IOS (便宜價),單一圖片_便宜價,APP_INSTALLS,8,,,,,,66.115702,0,121,20210211,FB
2021021100050403,20200922_艾蜜莉APP_IOS_下載_軟體,價值投資X艾蜜莉粉專最多職業受眾_IOS (便宜價),圖片_便宜價+紫色功能圖,APP_INSTALLS,3,,,,,,111.111111,0,27,20210211,FB
2021021100050404,大股東_自動化應用程式安裝_android,大股東_自動化受眾_android,商店頁文案圖片,APP_INSTALLS,200,20,,,,,91.282519,1.643085,2191,20210211,FB
2021021100050405,大股東_自動化應用程式安裝_iOS,大股東_自動化受眾_ios,商店頁文案圖片,APP_INSTALLS,389,30,,,,,81.041667,1.166667,4800,20210211,FB
2021021100050406,大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,商店頁文案圖片,APP_INSTALLS,392,27,,,,,78.447068,1.360816,4997,20210211,FB
2021021100050407,大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,商店頁文案圖片,APP_INSTALLS,196,16,,,,,74.609821,0.91359,2627,20210211,FB
2021021100050408,權證小哥_0105(購買)_講座_布林軌道多空特訓班,權證小哥_講座_0105(轉換)_布林軌道多空特訓班_彰化場,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,191,,,,,,142.643764,1.568335,1339,20210211,FB
2021021100050409,權證小哥_0105(購買)_講座_布林軌道多空特訓班,權證小哥_講座_0105(轉換)_布林軌道多空特訓班_嘉義場,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,205,,,,,,184.851217,2.434626,1109,20210211,FB
2021021100050410,權證小哥_0105(購買)_講座_布林軌道多空特訓班,權證小哥_講座_0105(轉換)_布林軌道多空特訓班_新竹場,權證小哥_0105(轉換)_布林軌道多空特訓班,CONVERSIONS,195,,,,,,164.835165,1.94421,1183,20210211,FB
2021021100050411,期貨電子盤_IOS_預算手動,IOS_經濟日報受眾,IOS_經濟日報受眾_自動化廣告,APP_INSTALLS,103,4,,,,,138.627187,1.345895,743,20210211,FB
2021021100050412,期貨電子盤_IOS_預算手動,IOS_好房網受眾,IOS_好房網受眾_自動化廣告,APP_INSTALLS,9,,,,,,109.756098,0,82,20210211,FB
2021021100050413,期貨電子盤_IOS_預算手動,IOS_Mobile01受眾,IOS_Mobile01受眾_自動化廣告,APP_INSTALLS,15,,,,,,98.039216,0.653595,153,20210211,FB
2021021100050414,期貨電子盤_Android_預算手動,Android_經濟日報受眾,Android_經濟日報受眾_自動化廣告,APP_INSTALLS,246,4,,,,,150.827713,0.490497,1631,20210211,FB
2021021100050415,期貨電子盤_Android_預算手動,Android_好房網受眾,Android_好房網受眾_自動化廣告,APP_INSTALLS,171,7,,,,,140.856672,0.988468,1214,20210211,FB
2021021100050416,期貨電子盤_Android_預算手動,Android_Mobile01受眾,Android_Mobile01受眾_自動化廣告,APP_INSTALLS,147,3,,,,,122.704508,1.419032,1198,20210211,FB
2021021100050417,20210113_阿格力_下載_Android,阿格力_自動化下載廣告_Android,基本功能介紹,APP_INSTALLS,125,13,,,,,77.543424,1.736973,1612,20210211,FB
2021021100050418,20210113_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,基本功能介紹,APP_INSTALLS,121,14,,,,,84.852735,2.805049,1426,20210211,FB
2021021100050419,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣,財報複雜(圖),APP_INSTALLS,112,3,,,,,99.46714,0.71048,1126,20210211,FB
2021021100050420,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣,台股高檔(圖),APP_INSTALLS,457,19,,,,,85.070737,1.005212,5372,20210211,FB
2021021100050421,20210105阿勳APP下載_Android_軟體,android_外部投資興趣,財報複雜(圖),APP_INSTALLS,70,5,,,,,96.021948,1.920439,729,20210211,FB
2021021100050422,20210105阿勳APP下載_Android_軟體,android_外部投資興趣,台股高檔(圖),APP_INSTALLS,733,32,,,,,87.553751,1.552795,8372,20210211,FB
2021021100050423,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：操盤手課程影音_前半,PAGE_LIKES,654,,,,,,202.10136,2.533993,3236,20210211,FB
2021021100050424,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,影片：操盤手課程影音_後半,PAGE_LIKES,528,,,,,,158.131177,2.246181,3339,20210211,FB
2021021100050425,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,1080,,,,,,188.778186,2.254851,5721,20210211,FB
2021021100050426,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,1043,,,,,,152.775743,3.735169,6827,20210211,FB
2021021100050427,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,962,,,,,,126.562294,2.460203,7601,20210211,FB
2021021100050428,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,影片：操盤手課程影音_後半,PAGE_LIKES,1139,,,,,,174.907862,2.933047,6512,20210211,FB
2021021100050429,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣 (股票or價值投資),台股高檔(圖),APP_INSTALLS,165,13,,,,,89.527944,1.7363,1843,20210211,FB
2021021100050430,20210105阿勳APP下載_iOS_軟體,IOS_外部投資興趣 (股票or價值投資),財報複雜(圖),APP_INSTALLS,34,1,,,,,100.591716,1.183432,338,20210211,FB
2021021100050431,20210126_林恩如_Android_下載_軟體,林恩如_Android_20210126_60D開啟籌碼K,隨拿隨看,APP_INSTALLS,488,36,,,,,142.898975,2.928258,3415,20210211,FB
2021021100050432,20210126_林恩如_Android_下載_軟體,林恩如_Android_20210126_60D開啟籌碼K,爆量級漲停股,APP_INSTALLS,459,30,,,,,120.853081,3.185887,3798,20210211,FB
2021021100050433,2021_Q1_艾蜜莉下載_IOS_自動化廣告,20210127_艾蜜莉_IOS,20210127_艾蜜莉下載_IOS_新舊素材,APP_INSTALLS,45,6,,,,,72.580645,2.258065,620,20210211,FB
2021021100050434,2021_Q1_艾蜜莉下載_Android_自動化廣告,20210129_艾蜜莉下載_Android_自動化廣告,20210127_艾蜜莉下載_Android_新舊素材,APP_INSTALLS,288,13,,,,,98.092643,1.771117,2936,20210211,FB
2021021100050435,武財神_點燈活動 - 財神公仔無底座,過去四年已購買武德宮的類似受眾,過去四年已購買武德宮的類似受眾,CONVERSIONS,615,,,,,,152.039555,1.31026,4045,20210211,FB
2021021100050436,武財神_點燈活動 - 財神公仔無底座,曾瀏覽武財神LP的人,曾瀏覽武財神LP的人,CONVERSIONS,38,,,,,,243.589744,0.641026,156,20210211,FB
